,Actual_Temperature,Predicted_Temperature
59115,17.155558,17.007341
59116,18.683334,18.671228
59117,20.922224,19.920551
59118,23.677778,22.050959
59119,24.65,24.91732
59120,27.038887,25.661646
59121,24.844442,27.315199
59122,21.383331,24.221775
59123,21.2,19.285166
59124,22.683332,19.324205
59125,22.983332,22.784187
59126,22.705555,24.171211
59127,22.03333,23.392952
59128,21.172222,21.612255
59129,19.816668,21.049534
59130,16.644442,20.370401
59131,16.066668,15.631717
59132,15.555556,15.739254
59133,15.51111,16.16787
59134,15.449998,15.499396
59135,15.488888,15.565174
59136,15.466665,15.645014
59137,15.544445,15.510975
59138,16.038889,16.206167
59139,16.088888,17.317812
59140,17.038887,16.26828
59141,17.200003,17.719757
59142,17.405556,18.040735
59143,19.794445,18.012884
59144,18.938889,20.501507
59145,21.049997,19.309015
59146,21.833334,21.3204
59147,22.244444,23.12808
59148,22.222221,23.081722
59149,22.711111,22.371956
59150,22.711111,22.862158
59151,21.16111,22.956503
59152,19.97778,20.555338
59153,18.822222,18.937859
59154,19.238888,18.109074
59155,18.672222,18.830423
59156,17.572222,18.330832
59157,16.65,17.946415
59158,16.044445,16.27689
59159,15.994444,16.190392
59160,16.505556,16.761692
59161,16.055553,17.406446
59162,16.116665,16.02355
59163,17.17778,16.822842
59164,17.555555,18.351324
59165,18.772224,18.795948
59166,18.866667,19.895857
59167,20.111109,19.617043
59168,22.150002,20.132812
59169,23.794447,23.135284
59170,24.616667,24.358072
59171,23.844444,25.045822
59172,23.938887,23.50776
59173,23.822222,24.1706
59174,23.794447,24.271132
59175,22.105555,23.046541
59176,19.938889,21.07203
59177,18.77778,19.02875
59178,17.11111,18.629036
59179,16.633333,16.035986
59180,16.049997,15.77955
59181,15.994444,15.864886
59182,15.799999,16.025082
59183,14.911111,16.531664
59184,14.933334,15.461352
59185,16.355556,15.548234
59186,17.016665,17.670351
59187,17.644442,19.154926
59188,18.772224,18.812939
59189,19.98889,19.570742
59190,21.094442,20.84404
59191,21.033333,21.653353
59192,21.22778,21.89204
59193,22.755556,21.718575
59194,22.244444,23.159311
59195,22.266666,22.873167
59196,22.338886,22.013628
59197,22.316668,22.226934
59198,22.200003,22.96378
59199,21.066668,21.985737
59200,18.899998,21.096489
59201,17.666666,18.292662
59202,17.02222,17.131008
59203,15.788888,16.613705
59204,11.544443,14.977036
59205,12.461113,12.821879
59206,12.611109,13.116407
59207,13.122221,12.753312
59208,13.100002,13.372694
59209,13.583332,13.714575
59210,12.544444,15.0402975
59211,12.377777,13.241117
59212,12.611109,13.124726
59213,12.822221,13.792395
59214,13.050001,13.790894
59215,14.005557,13.856259
59216,15.044444,14.916108
59217,16.105555,16.194872
59218,16.06111,16.923422
59219,16.06111,16.780537
59220,16.03333,16.743605
59221,13.844445,16.809265
59222,12.783335,14.153478
59223,12.055555,12.674914
59224,10.12222,12.817199
59225,10.472221,11.0496855
59226,9.488887,12.047479
59227,8.850001,11.345946
59228,8.961112,10.195835
59229,9.094444,10.023568
59230,9.466664,9.851883
59231,9.4,10.741102
59232,9.388888,10.125101
59233,8.888889,9.998042
59234,8.816668,9.935715
59235,8.922222,9.908249
59236,8.866667,9.757253
59237,9.977777,9.7878275
59238,10.911113,11.500979
59239,11.205557,11.972404
59240,11.205557,12.866273
59241,11.272222,12.50132
59242,12.244445,12.174351
59243,12.17778,13.784838
59244,10.294443,13.623399
59245,8.933333,10.678378
59246,8.816668,9.731847
59247,10.794444,9.736649
59248,9.794442,11.973993
59249,9.32778,10.87449
59250,9.122223,10.184455
59251,8.883332,9.973295
59252,8.883332,9.786216
59253,9.105556,9.445854
59254,9.444446,9.839116
59255,9.950002,10.078878
59256,10.038889,10.843661
59257,9.950002,11.2590275
59258,9.950002,11.298613
59259,9.072222,10.881256
59260,9.977777,9.418852
59261,9.999999,10.951813
59262,10.127776,11.036216
59263,11.044442,10.716458
59264,11.044442,12.207457
59265,12.072222,11.392523
59266,12.066667,12.729143
59267,12.083333,12.705923
59268,11.166667,12.28506
59269,10.972222,10.99347
59270,9.933334,11.018647
59271,9.005555,10.523789
59272,8.916666,9.592245
59273,8.405556,9.42606
59274,8.338889,8.980089
59275,7.8500004,9.097888
59276,7.8500004,8.310443
59277,7.855556,8.5886545
59278,7.266668,8.6936
59279,7.266668,7.939741
59280,7.3111115,8.104913
59281,7.2444453,8.251956
59282,7.2,8.545038
59283,7.172221,8.189287
59284,7.2222223,7.6813483
59285,7.805555,8.183759
59286,7.8611116,9.499869
59287,7.9166665,8.655869
59288,9.005555,8.360079
59289,9.961113,9.726302
59290,10.072223,10.999459
59291,10.072223,10.657604
59292,9.911112,10.556344
59293,9.883333,10.50568
59294,9.372221,11.0973425
59295,8.938889,9.895228
59296,8.816668,9.628342
59297,9.350002,9.449379
59298,9.4388895,10.02216
59299,9.4,10.687454
59300,9.422222,10.5307255
59301,9.505554,9.891601
59302,9.422222,10.474576
59303,9.422222,10.489388
59304,9.505554,10.055486
59305,9.950002,10.324701
59306,8.933333,11.317969
59307,9.038889,9.712755
59308,9.950002,10.486794
59309,9.972224,11.695312
59310,11.216665,11.112774
59311,11.083332,12.380905
59312,12.127779,11.817889
59313,12.31111,13.070233
59314,12.0611105,13.384328
59315,11.016667,12.547811
59316,11.155556,11.423656
59317,10.883335,11.566287
59318,9.816665,11.419109
59319,9.827777,10.110742
59320,8.749999,10.5234585
59321,8.749999,9.663704
59322,7.8666673,9.505952
59323,7.7333345,9.136663
59324,7.7333345,8.838187
59325,7.316667,8.663446
59326,7.177777,7.373374
59327,7.688889,7.4876776
59328,7.266668,9.306443
59329,7.177777,8.403874
59330,7.177777,8.632182
59331,7.1444445,8.678195
59332,7.15,8.65533
59333,6.1333337,8.833169
59334,7.211111,7.3557262
59335,7.2222223,8.45358
59336,7.266668,9.848491
59337,7.3222227,9.148416
59338,7.2444453,9.353953
59339,7.2444453,8.597096
59340,7.2222223,8.651345
59341,7.2,8.474121
59342,7.2222223,8.661759
59343,6.1555567,10.071222
59344,5.161111,8.177822
59345,4.1222234,6.8724093
59346,4.861111,5.3643165
59347,5.577778,6.2765307
59348,6.0666656,7.283379
59349,6.461112,7.8092856
59350,5.577778,7.8859835
59351,4.583334,7.108588
59352,4.900001,6.3359523
59353,6.1333337,6.2728844
59354,6.1333337,7.7473965
59355,7.211111,6.772212
59356,7.755555,8.434366
59357,9.81111,8.279832
59358,10.722223,11.824519
59359,12.011109,13.12654
59360,12.1055565,13.795
59361,12.577779,13.585075
59362,12.566668,13.773049
59363,12.055555,13.692717
59364,10.08889,13.146519
59365,8.772222,10.198911
59366,7.155556,9.195444
59367,5.3666673,8.548688
59368,5.027778,6.3079147
59369,4.494445,6.533893
59370,3.0999992,6.349954
59371,2.8500006,4.3587375
59372,2.2666664,4.099544
59373,1.4222225,3.4581919
59374,0.23888898,2.9109237
59375,0.74999917,1.4770765
59376,1.7222221,1.5070883
59377,1.2888896,2.8916976
59378,1.2666669,2.5002224
59379,0.3888888,2.4338632
59380,2.8388894,1.9581144
59381,6.05,3.3883538
59382,8.711111,6.705562
59383,9.977777,11.662327
59384,11.03889,12.351272
59385,10.966666,12.467912
59386,11.133333,11.762369
59387,11.111111,11.181152
59388,8.972223,10.757945
59389,6.183333,8.510463
59390,4.9777784,6.451417
59391,4.0666666,5.35955
59392,3.800001,4.7022076
59393,3.249999,5.1879287
59394,2.4888885,4.8141565
59395,2.6944451,3.9084396
59396,1.6277773,4.219606
59397,2.7611115,3.2636197
59398,2.1388893,3.967571
59399,1.1444438,3.243689
59400,2.3777783,2.1016939
59401,2.6944451,3.2179637
59402,2.1388893,3.5022528
59403,2.4333334,3.2830276
59404,4.7555566,3.4893644
59405,5.9722223,5.2102656
59406,8.677779,6.7298927
59407,9.927779,9.778246
59408,11.06111,12.026753
59409,11.03889,13.176589
59410,12.083333,12.354311
59411,12.0611105,13.060737
59412,10.744443,13.128399
59413,8.727777,11.504383
59414,7.616667,9.320509
59415,6.916667,8.162635
59416,4.8833337,8.206189
59417,5.3500004,6.0412803
59418,5.005555,5.941107
59419,4.9111104,5.669982
59420,4.9055567,5.795338
59421,5.033334,5.689701
59422,4.9277773,5.790581
59423,5.3666673,5.887327
59424,5.3333335,6.0588655
59425,5.9000006,6.0321064
59426,5.927777,6.9428577
59427,6.0277777,6.8108406
59428,6.016668,6.922272
59429,6.111111,6.650653
59430,7.1055565,6.344461
59431,7.6333323,8.027026
59432,8.722222,9.111196
59433,9.672221,10.263912
59434,8.794445,11.311016
59435,8.816668,9.873061
59436,7.8777785,9.870787
59437,7.083334,8.944837
59438,6.0444446,8.294032
59439,5.961111,7.1705527
59440,5.927777,6.448937
59441,5.299999,6.9009748
59442,5.416667,5.923231
59443,5.394444,6.337472
59444,4.3555546,6.8171134
59445,4.9111104,5.2771454
59446,4.838888,5.7628264
59447,4.283333,6.0872545
59448,4.3555546,5.766059
59449,4.788889,5.597287
59450,4.788889,6.351536
59451,4.711111,6.32823
59452,5.8777776,6.0615144
59453,7.0388885,7.364764
59454,8.822223,8.414901
59455,10.92778,9.541302
59456,12.1055565,12.148251
59457,12.133334,13.388728
59458,12.222222,13.113946
59459,10.072223,12.959528
59460,9.005555,10.598715
59461,8.816668,9.417325
59462,8.83889,9.461042
59463,8.76111,9.613541
59464,7.755555,9.691555
59465,8.216666,8.421148
59466,8.711111,9.029219
59467,8.772222,9.48336
59468,8.272222,9.35466
59469,8.083333,8.59972
59470,7.2,9.484138
59471,7.155556,8.492074
59472,7.277777,7.7282386
59473,7.2222223,7.8477354
59474,7.6611104,8.190074
59475,7.705556,8.183757
59476,9.816665,8.360424
59477,12.066667,10.597765
59478,13.888887,13.344794
59479,15.9777775,15.446363
59480,17.777779,17.210276
59481,19.838886,18.951714
59482,18.91111,21.085032
59483,18.838886,18.984858
59484,17.877777,18.380575
59485,16.127777,17.595957
59486,17.06111,16.27593
59487,16.049997,17.591541
59488,15.022222,15.935543
59489,15.000002,14.868866
59490,14.088888,15.418011
59491,13.91111,14.351591
59492,8.794445,14.402887
59493,8.749999,11.027695
59494,7.8500004,9.248057
59495,8.288888,8.585795
59496,8.2277775,9.3819895
59497,7.2222223,9.087575
59498,7.1277776,8.21063
59499,7.15,8.03567
59500,7.666666,8.237651
59501,9.861111,8.482504
59502,12.083333,11.255132
59503,13.794444,13.10243
59504,13.866668,14.883892
59505,13.833334,14.25585
59506,13.844445,14.3663225
59507,12.77778,14.309817
59508,13.622222,12.81444
59509,12.638887,14.494141
59510,11.083332,12.893956
59511,11.122222,11.109289
59512,10.027778,12.180117
59513,9.494443,10.773501
59514,9.444446,9.743345
59515,8.866667,10.092875
59516,9.32778,9.535761
59517,6.827778,10.135584
59518,4.6277776,8.396017
59519,4.5611115,6.0775986
59520,4.533333,5.863423
59521,3.838889,5.7498665
59522,2.8888886,5.0972185
59523,3.1777787,3.903515
59524,4.0055556,3.8910515
59525,7.5888886,4.6329856
59526,8.738888,8.325916
59527,10.877779,9.878782
59528,12.472224,12.899736
59529,12.472224,14.462285
59530,12.522222,13.81609
59531,11.966664,13.299079
59532,12.022221,12.802313
59533,10.883335,13.072775
59534,9.883333,11.69179
59535,8.899999,10.917364
59536,8.844444,9.7266445
59537,6.2277784,9.910755
59538,6.477779,7.8056135
59539,5.716666,7.80724
59540,5.161111,6.5778365
59541,5.3333335,6.0856247
59542,4.144444,6.4657755
59543,4.072222,5.052856
59544,4.1888895,5.1410995
59545,5.0500007,4.774851
59546,6.0444446,5.434802
59547,5.794444,7.021261
59548,6.0722213,6.8410215
59549,6.0722213,6.990302
59550,7.3111115,6.565235
59551,7.177777,8.15821
59552,7.2222223,7.6015415
59553,9.222221,7.76874
59554,9.883333,10.470786
59555,8.866667,10.846182
59556,7.6833334,9.96204
59557,7.2444453,8.632711
59558,7.2444453,8.058269
59559,5.705555,8.118638
59560,6.1777773,6.516165
59561,5.616666,7.151301
59562,6.93889,7.0279684
59563,6.2499995,8.210177
59564,4.694444,7.4855895
59565,5.433334,6.3662033
59566,5.138888,6.727358
59567,5.65,6.544208
59568,6.588889,7.2960267
59569,5.1166673,8.097307
59570,5.138888,6.7845078
59571,5.3444448,6.0885277
59572,6.1611104,6.6520987
59573,7.7999988,7.873415
59574,8.911111,9.190834
59575,10.944444,10.041784
59576,12.033332,12.511537
59577,12.62222,12.953457
59578,12.083333,13.222665
59579,11.06111,12.567635
59580,10.155555,11.912038
59581,9.927779,11.049652
59582,8.888889,10.859008
59583,9.033334,9.532784
59584,8.888889,9.903739
59585,8.888889,10.134715
59586,8.616667,10.100564
59587,9.372221,9.465821
59588,9.350002,10.375364
59589,8.927777,10.260252
59590,8.83889,9.544599
59591,8.816668,9.777827
59592,8.805556,9.9066305
59593,7.777778,9.756885
59594,7.7999988,8.420073
59595,7.927778,8.523198
59596,7.8222218,8.797594
59597,8.888889,8.523342
59598,8.794445,9.909294
59599,8.916666,9.694499
59600,9.961113,9.701695
59601,9.716666,11.32322
59602,9.933334,11.039159
59603,8.916666,10.964654
59604,7.466667,9.84458
59605,7.688889,8.742683
59606,7.688889,8.614606
59607,7.1277776,8.613458
59608,6.0666656,8.000554
59609,6.644444,7.1087394
59610,6.672222,7.6263747
59611,6.205556,7.6226163
59612,6.205556,7.250319
59613,6.6666665,6.7963753
59614,7.066667,7.2151966
59615,5.9722223,7.9325557
59616,4.966667,6.729571
59617,3.8611116,6.2732525
59618,2.8222222,4.7098784
59619,2.3722227,3.396314
59620,2.127778,3.5964456
59621,2.1055553,3.8977
59622,2.072223,3.349626
59623,2.1777773,3.4656055
59624,1.138888,3.6293547
59625,2.0833325,2.407882
59626,2.1555545,3.5838184
59627,1.138888,3.5057023
59628,1.1166672,2.2236302
59629,1.138888,2.3408902
59630,1.1166672,2.6169965
59631,1.9722224,2.5294926
59632,2.1555545,3.5177941
59633,1.6444443,3.6983097
59634,1.6055564,2.7138312
59635,1.6666671,2.5778935
59636,1.1111114,2.4556353
59637,1.522223,2.038142
59638,1.1111114,2.5376644
59639,1.1111114,2.3033247
59640,1.0777773,2.1558268
59641,1.0888886,2.136301
59642,1.0888886,2.2238307
59643,1.0111109,2.0580504
59644,1.0888886,2.015336
59645,2.1055553,2.058871
59646,2.1166666,2.7707677
59647,2.7111104,2.763823
59648,2.733333,4.013113
59649,2.7388887,7.8456273
59650,2.7555559,1.4903845
59651,2.733333,1.4554867
59652,2.2499995,3.6015856
59653,2.2,3.3951163
59654,2.2,3.1579475
59655,2.1611104,3.202406
59656,2.2,3.385613
59657,1.6888881,3.2689986
59658,1.1611108,2.727301
59659,1.1333342,2.054375
59660,1.1333342,4.206541
59661,0.48333362,-0.546983
59662,0.59999937,-0.84334576
59663,0.022222744,2.2775147
59664,0.42222294,1.871981
59665,-0.99444383,4.8003316
59666,-0.99444383,-1.1749558
59667,-0.93333316,-1.5902562
59668,0.022222744,-0.35826814
59669,0.07222208,1.6120265
59670,0.9611116,2.3881795
59671,1.1833335,3.0963087
59672,2.2444437,2.4074478
59673,2.1055553,4.0472655
59674,2.2944448,4.421879
59675,2.2222228,3.513101
59676,1.0500007,3.2127097
59677,1.0388893,2.3863695
59678,0.98888814,2.017435
59679,0.98888814,2.1174042
59680,0.98888814,2.3521671
59681,0.96666723,2.4919274
59682,0.899999,2.3660433
59683,0.9222218,2.0793993
59684,0.9222218,2.1906512
59685,-0.25555602,2.2979991
59686,-0.69999987,1.0413452
59687,-0.21111055,0.51769245
59688,-0.899999,0.8138602
59689,-1.3444448,0.4004564
59690,-1.338889,0.07166835
59691,-2.23889,0.07293402
59692,-1.338889,-0.5665641
59693,-0.07222208,-0.058721025
59694,1.8944447,1.0747677
59695,2.7777767,3.56884
59696,3.838889,4.5008173
59697,3.7000003,4.7048564
59698,3.8833325,4.573713
59699,3.8611116,4.2923746
59700,2.1944444,4.1425843
59701,0.07222208,2.7345748
59702,0.02777843,1.0704372
59703,0.049999334,1.6263994
59704,-0.96666723,2.189334
59705,-0.4555552,0.34315008
59706,-0.011111372,0.513855
59707,0.09444482,1.0048801
59708,0.60555506,1.6333495
59709,0.53333294,2.2834346
59710,1.1611108,1.9400878
59711,1.2277771,2.672318
59712,1.6833323,2.636583
59713,2.2666664,2.8224318
59714,2.7777767,3.7819595
59715,2.6611109,4.4066415
59716,2.7999995,4.0012417
59717,3.8888881,3.5807095
59718,5.816667,4.245659
59719,6.1388893,6.857525
59720,7.2,7.4074697
59721,7.277777,8.804307
59722,7.2222223,8.219789
59723,6.1333337,8.182083
59724,4.105556,6.837296
59725,2.8722215,4.237009
59726,0.11666756,2.8267055
59727,1.3277776,1.2026956
59728,0.13888846,2.4068923
59729,0.1611112,2.3612363
59730,0.74444354,2.1623428
59731,0.049999334,2.3563173
59732,13.91111,2.170853
59733,13.4777775,13.630183
59734,12.800002,15.073209
59735,12.77778,13.810674
59736,13.161111,13.345479
59737,13.83889,14.172021
59738,13.83889,15.105056
59739,13.977778,14.903053
59740,15.994444,14.363508
59741,16.11111,17.176352
59742,16.333334,17.10955
59743,17.844444,16.584867
59744,19.972223,18.220188
59745,20.055555,20.692719
59746,19.972223,20.216612
59747,20.06667,19.809597
59748,19.022223,20.333666
59749,18.688889,19.38947
59750,16.049997,18.27788
59751,12.461113,16.010286
59752,11.066665,12.418065
59753,10.994445,10.8885
59754,10.46111,11.836095
59755,9.933334,10.879111
59756,-0.48333362,10.520662
59757,-0.40555587,1.5476006
59758,-0.53333294,0.59327364
59759,-1.5499996,0.67957443
59760,-0.98888814,-0.33951864
59761,-1.0388893,0.08504798
59762,-1.0611103,0.21449363
59763,-0.9722229,0.35657385
59764,-0.04444365,0.1269088
59765,2.1500008,0.9427116
59766,3.6833332,3.5421398
59767,5.0500007,5.5525255
59768,5.1166673,7.045257
59769,6.0444446,6.341547
59770,5.1833334,6.6152067
59771,4.0944448,6.1911054
59772,2.972222,5.0274816
59773,0.2277776,4.5392637
59774,0.0388898,2.145742
59775,-0.82777697,1.8912401
59776,-0.9999995,0.81526196
59777,-2.0611117,0.3370002
59778,-1.8888891,-0.4621429
59779,-2.7111104,-0.69366604
59780,8.8944435,-0.9137337
59781,8.933333,8.209659
59782,8.844444,9.290332
59783,8.844444,9.876262
59784,8.95,9.565397
59785,8.866667,9.896226
59786,7.777778,9.692063
59787,8.855556,8.181174
59788,9.933334,9.804104
59789,10.005555,11.352529
59790,10.116665,11.749175
59791,11.205557,11.551334
59792,11.138889,12.577989
59793,12.172224,12.482791
59794,12.127779,13.377425
59795,12.611109,12.96409
59796,12.733334,12.7503395
59797,12.083333,13.006777
59798,12.083333,12.71298
59799,11.322223,12.428798
59800,11.088888,11.853446
59801,11.111111,11.684096
59802,11.399999,12.313619
59803,11.133333,12.9057665
59804,11.71111,11.981576
59805,12.694444,12.899343
59806,12.616665,14.291869
59807,13.12778,13.741304
59808,13.866668,13.777545
59809,13.661112,14.70494
59810,14.744445,14.25869
59811,14.855555,16.009562
59812,14.86111,16.117754
59813,16.916666,15.258868
59814,17.561111,17.826227
59815,17.544447,18.391737
59816,17.55,18.16402
59817,17.455557,18.304317
59818,17.316668,18.441263
59819,17.272223,17.731596
59820,13.977778,17.817968
59821,12.038888,13.561742
59822,10.994445,11.939872
59823,11.18889,11.65364
59824,9.838888,11.766417
59825,8.794445,10.678143
59826,8.3555565,9.960583
59827,7.7111115,9.493299
59828,7.2,8.656898
59829,6.772223,8.282277
59830,6.6666665,7.5862284
59831,6.644444,7.383696
59832,6.699999,7.354019
59833,6.972222,7.709822
59834,5.888889,8.549413
59835,5.855555,6.8817325
59836,5.9555554,7.006667
59837,7.688889,7.7602186
59838,9.877778,8.866777
59839,11.183334,11.420411
59840,11.183334,13.713446
59841,12.272223,12.510665
59842,12.28889,12.561476
59843,12.266667,12.857586
59844,10.283336,12.725416
59845,8.033334,10.34429
59846,9.005555,7.744328
59847,9.011111,9.285424
59848,8.916666,9.460417
59849,9.422222,9.609714
59850,9.083333,10.242941
59851,8.861111,10.133251
59852,8.3555565,9.979991
59853,8.583332,9.179759
59854,8.866667,9.495687
59855,8.866667,10.460098
59856,8.933333,9.953673
59857,8.844444,9.739106
59858,8.844444,10.264236
59859,8.866667,9.448054
59860,9.933334,9.252222
59861,11.088888,11.494563
59862,12.927779,12.646636
59863,13.983334,14.066691
59864,15.116668,15.091932
59865,16.055553,15.686678
59866,15.227778,16.735458
59867,16.250002,15.213046
59868,14.199998,16.023815
59869,12.28889,13.85637
59870,12.083333,11.809699
59871,11.044442,12.134872
59872,9.905556,11.2772
59873,9.816665,10.1061125
59874,9.2277775,10.613829
59875,7.2,10.279546
59876,6.6000004,8.266887
59877,6.294445,8.23576
59878,6.6000004,7.864197
59879,6.0666656,8.394496
59880,6.0611115,7.637407
59881,5.027778,7.969707
59882,5.027778,7.177646
59883,6.011112,6.2792144
59884,8.683334,7.0619593
59885,9.955557,10.145311
59886,12.77778,11.242416
59887,14.950001,13.871513
59888,17.105556,16.400352
59889,17.777779,18.378956
59890,18.722223,18.743118
59891,17.777779,19.383993
59892,17.166668,18.451801
59893,16.083332,17.330763
59894,13.955555,16.42657
59895,13.050001,14.364991
59896,12.338887,13.591713
59897,10.794444,12.902521
59898,10.627777,11.669943
59899,10.1444435,11.442663
59900,10.677778,10.771246
59901,10.6888895,11.959714
59902,10.1444435,12.570096
59903,9.516665,12.199351
59904,9.750001,10.94203
59905,8.938889,10.805798
59906,8.888889,9.838233
59907,8.816668,9.885224
59908,11.088888,9.757716
59909,12.849999,11.9958515
59910,15.261112,13.898041
59911,17.411112,15.852531
59912,19.027779,18.259123
59913,20.138887,19.826061
59914,19.966667,20.338266
59915,19.666668,19.279087
59916,17.044443,19.324806
59917,14.766667,16.495703
59918,12.172224,14.218733
59919,11.427777,11.717556
59920,11.088888,11.286663
59921,10.511111,11.371594
59922,9.611112,10.927493
59923,8.472222,9.761432
59924,11.161112,9.942473
59925,11.572222,11.884708
59926,11.03889,12.714798
59927,11.03889,11.663511
59928,10.483333,11.796925
59929,10.022222,11.061205
59930,8.888889,10.521656
59931,8.888889,9.121406
59932,9.911112,9.730158
59933,8.983335,10.560657
59934,9.005555,9.775285
59935,9.194443,9.5739
59936,10.094442,10.019753
59937,9.077777,11.52215
59938,10.105554,10.079019
59939,10.183333,10.852267
59940,10.205556,10.851289
59941,10.183333,10.665151
59942,10.116665,10.84479
59943,10.022222,10.610583
59944,9.9833355,11.081592
59945,8.983335,10.658893
59946,8.983335,9.475947
59947,9.450001,9.264699
59948,11.644445,9.901498
59949,11.644445,12.169384
59950,11.71111,12.412951
59951,11.644445,12.800959
59952,11.133333,12.674421
59953,11.227777,11.805906
59954,11.133333,11.966649
59955,11.133333,11.904109
59956,11.272222,11.791126
59957,12.222222,11.794154
59958,12.222222,13.058986
59959,12.955554,13.282041
59960,13.83889,13.465441
59961,13.883331,14.633169
59962,15.1055565,14.237012
59963,14.972224,15.765149
59964,17.055555,15.699371
59965,17.25,18.475698
59966,13.883331,18.34507
59967,12.222222,13.7198105
59968,12.355555,12.455535
59969,12.77778,12.9436035
59970,13.238887,13.173046
59971,12.316665,14.222699
59972,11.183334,13.677764
59973,12.17778,12.549676
59974,11.950001,13.317778
59975,11.52778,13.472174
59976,11.52778,12.680132
59977,11.033335,13.1833
59978,11.988887,12.527487
59979,11.988887,13.500048
59980,12.51111,13.2974205
59981,15.905557,13.673901
59982,17.616665,17.441528
59983,18.73889,18.904634
59984,19.955557,19.33159
59985,22.044443,20.634333
59986,22.044443,23.049507
59987,21.205557,22.696732
59988,22.177778,21.108711
59989,21.338888,22.50146
59990,18.933332,20.993233
59991,17.755556,17.38733
59992,17.411112,16.680733
59993,17.038887,17.238804
59994,16.966667,17.030918
59995,14.922223,17.059652
59996,15.233334,14.66477
59997,12.66111,15.164068
59998,11.927778,12.589534
59999,12.038888,12.327338
60000,12.1055565,12.449935
60001,12.28889,12.827559
60002,12.688889,12.92952
60003,12.62222,12.936245
60004,12.627776,12.874883
60005,14.888888,13.3216
60006,17.17778,16.554722
60007,19.849998,19.364313
60008,22.083332,21.044294
60009,22.733334,22.277079
60010,23.927776,22.149206
60011,24.861109,23.838305
60012,24.861109,24.407824
60013,22.927778,23.846191
60014,21.038889,21.229
60015,20.833332,19.481321
60016,19.872221,20.123243
60017,20.81111,19.74932
60018,19.844442,21.296118
60019,18.688889,19.69232
60020,18.177778,17.786535
60021,17.066666,17.387648
60022,15.538889,16.952461
60023,15.305554,15.918398
60024,14.705555,16.082706
60025,13.666667,15.364643
60026,12.155558,14.356735
60027,12.17778,12.895891
60028,12.755557,12.87057
60029,13.822223,13.140827
60030,15.027777,14.852964
60031,17.127779,15.916485
60032,18.888887,18.791908
60033,21.038889,20.230648
60034,21.92778,22.22288
60035,22.083332,22.164188
60036,22.105555,22.127102
60037,21.07222,22.872406
60038,18.794447,20.734423
60039,17.016665,18.329006
60040,14.927778,16.410006
60041,13.683334,13.779569
60042,13.033334,13.322553
60043,12.333332,13.373482
60044,11.366665,13.168141
60045,11.344445,12.114953
60046,10.594446,11.994347
60047,9.816665,11.149106
60048,10.255557,10.369714
60049,11.366665,10.603299
60050,10.744443,12.0072975
60051,10.788888,11.663832
60052,12.405556,11.563398
60053,13.666667,13.29231
60054,17.044443,15.144958
60055,18.561111,18.195404
60056,20.000002,19.122711
60057,21.038889,20.727531
60058,20.905556,20.94215
60059,21.133333,20.353174
60060,21.155556,21.719189
60061,20.955555,21.829735
60062,17.777779,20.609802
60063,15.994444,16.127968
60064,14.099999,14.896464
60065,13.749999,13.50199
60066,12.755557,13.597887
60067,11.855557,14.188416
60068,10.138887,13.690766
60069,10.6444435,11.460206
60070,11.33889,11.631837
60071,11.71111,11.989715
60072,11.71111,12.549238
60073,12.9333315,12.817479
60074,13.772222,13.951939
60075,12.755557,15.2005625
60076,13.827778,13.284649
60077,13.938889,14.742984
60078,17.17778,14.518438
60079,18.65,17.977533
60080,20.022224,20.623121
60081,21.016666,21.858479
60082,20.961113,22.41426
60083,21.038889,21.913748
60084,20.988892,21.66304
60085,18.977777,21.24664
60086,16.127777,18.764256
60087,13.816667,14.863207
60088,12.400001,12.786065
60089,9.950002,12.125137
60090,10.483333,10.104015
60091,10.861112,10.527288
60092,9.922223,11.751887
60093,9.950002,11.180222
60094,10.35,11.16187
60095,9.466664,11.370259
60096,11.03889,10.707845
60097,11.327779,11.965284
60098,12.127779,12.358255
60099,12.194444,13.152056
60100,12.450002,13.155673
60101,12.77778,12.766337
60102,12.733334,13.473425
60103,12.800002,13.305805
60104,12.066667,13.267533
60105,9.999999,13.167236
60106,10.077779,10.716292
60107,10.044445,10.889961
60108,11.03889,11.249694
60109,11.049998,11.931564
60110,9.977777,11.671477
60111,9.905556,10.612423
60112,9.044443,10.680089
60113,8.888889,9.523303
60114,8.961112,9.543553
60115,9.466664,9.712428
60116,9.977777,9.995308
60117,9.466664,10.968627
60118,9.555555,10.694133
60119,9.516665,10.637174
60120,9.588889,10.357369
60121,10.494444,10.261094
60122,11.066665,11.056613
60123,11.044442,12.186787
60124,11.005556,11.822371
60125,12.083333,12.039002
60126,12.666666,13.014349
60127,13.533335,12.701877
60128,13.938889,13.943768
60129,14.050002,14.399951
60130,14.172223,13.934437
60131,14.166668,15.276124
60132,15.116668,15.394191
60133,14.894444,16.155945
60134,12.77778,16.258743
60135,12.150002,12.597304
60136,11.105555,11.538118
60137,9.977777,11.148036
60138,9.9833355,9.855146
60139,9.32778,10.385733
60140,8.155556,9.97565
60141,7.6722217,8.475044
60142,8.077778,8.195974
60143,7.6,8.72564
60144,7.649999,8.453014
60145,7.666666,8.494938
60146,6.216667,8.642138
60147,6.233332,7.3704286
60148,7.927778,7.337398
60149,12.044444,9.402027
60150,13.844445,14.072917
60151,14.872222,15.629568
60152,16.155556,15.549618
60153,17.194447,17.366224
